job_name,job_area,job_salary,com_name,com_type,com_size,finance_stage,work_year,education,job_benefits
Java 研发工程师,北京·朝阳区·大屯,14-18K,亿欧,互联网,100-499人,C轮,1-3年,本科,带薪年假，员工旅游，股票期权，节日福利，年终奖，补充医疗保险，加班补助，零食下午茶，住房补贴，五险一金，定期体检
java,北京,25-50K,某500强上市公司,银行,1000-9999人,不需要融资,经验不限,硕士,零食下午茶，节日福利，餐补，补充医疗保险，年终奖，五险一金，员工关怀，工会福利，带薪年假，定期体检
Java,北京·东城区·王府井,15-25K·14薪,玖台食品,批发/零售,100-499人,不需要融资,3-5年,本科,定期体检，餐补，加班补助，员工旅游，年终奖，补充医疗保险，零食下午茶，节日福利，带薪年假，通讯补贴，五险一金
java,北京·朝阳区·二外,10-15K,慧雅,电子商务,0-20人,未融资,3-5年,学历不限,加班补助，生日福利，五险一金，工龄奖，团建聚餐，节假日加班费，保底工资，补充医疗保险，意外险，夜班补助，节日福利
Java,北京·海淀区·上地,18-25K·14薪,微博,互联网,1000-9999人,已上市,3-5年,本科,节日福利，五险一金，补充医疗保险，免费班车，年终奖，餐补，带薪年假，定期体检
Java,北京·海淀区·西北旺,15-25K,互会科技,互联网,0-20人,不需要融资,5-10年,本科,餐补，定期体检，年终奖，带薪年假，交通补助，通讯补贴，五险一金，加班补助，节日福利，员工旅游，包吃，全勤奖，股票期权
Java,北京·丰台区·科技园区,15-22K·14薪,千律科技,法律,20-99人,未融资,3-5年,本科,
JAVA 高级全栈开发工程师,北京·朝阳区·北沙滩,20-30K·13薪,敲敲云,互联网,0-20人,未融资,5-10年,大专,团建聚餐，员工旅游，节日福利，定期体检，生日福利，节假日加班费，餐补，股票期权，带薪年假，有无线网，绩效奖金，住房补贴，年终奖，交通补助，五险一金
Java,北京·昌平区·回龙观,11-15K·14薪,长安通信,通信/网络设备,1000-9999人,不需要融资,3-5年,本科,五险一金，包吃，年终奖，餐补，定期体检，节日福利，带薪年假
Java,北京·东城区·安定门,13-14K,先进数通,计算机软件,1000-9999人,已上市,3-5年,本科,餐补，加班补助，定期体检，结婚礼金，节日福利，年终奖，通讯补贴，五险一金，带薪年假，零食下午茶，员工旅游，生日礼金
Java,北京·朝阳区·望京,10-11K,互联恒汇,互联网,20-99人,未融资,1-3年,大专,
Java 研发工程师（Agent方向),北京·朝阳区·望京,15-30K·14薪,边界无限,信息安全,20-99人,天使轮,3-5年,本科,五险一金，带薪年假，员工旅游，年终奖，零食下午茶，定期体检，节日福利，加班补助
Java,北京·朝阳区·酒仙桥,15-25K·13薪,自如网,O2O,10000人以上,C轮,3-5年,本科,定期体检，节日福利，生日福利，餐补，带薪年假，底薪加提成，零食下午茶，团建聚餐，免费工装，补充医疗保险，五险一金，租房折扣
Java,北京·昌平区·回龙观,12-15K,信通顺,计算机软件,0-20人,未融资,1-3年,本科,
后端工程师 Java,北京·丰台区·科技园区,10-15K·13薪,亚信科技,计算机软件,10000人以上,已上市,3-5年,本科,通讯补贴，节日福利，加班补助，交通补助，年终奖，生日福利，团建聚餐，定期体检，股票期权，绩效奖金，补充医疗保险，定期体检，带薪年假，免费班车，五险一金，餐补
JAVA 开发工程师,北京·朝阳区·立水桥,10-15K,帝测科技,计算机软件,100-499人,已上市,1-3年,本科,零食下午茶，节日福利，带薪年假，餐补，定期体检，五险一金
Java,北京·海淀区·安宁庄,40-70K·15薪,小米,互联网,10000人以上,已上市,经验不限,本科,节日福利，12%公积金，补充医疗保险，年终奖，股票期权，五险一金，餐补，带薪年假，定期体检
Java,北京·海淀区·西北旺,30-60K·16薪,腾讯,互联网,10000人以上,不需要融资,5-10年,本科,年终奖，餐补，免费班车，五险一金，免费健身房，包吃，交通补助，员工旅游，定期体检，免费早晚餐，公仔周边活动，节日福利，零食下午茶，带薪年假，住房补贴，股票期权，补充医疗保险
Java,北京·朝阳区·建国门,8-13K,中创丝路,贸易/进出口,0-20人,天使轮,3-5年,大专,免费工装，包住，生日福利，五险一金，有无线网，底薪加提成，带薪年假，节日福利，宿舍有空调，年终奖，保底工资，员工旅游，交通补助，团建聚餐，绩效奖金，工龄奖，全勤奖
Java,北京·朝阳区·亚运村,15-30K,如影科技,计算机服务,20-99人,A轮,1-3年,本科,绩效奖金，零食下午茶，五险一金，股票期权，年终奖
Java,北京·朝阳区·将台路,25-45K·14薪,北京唯思扉聆科技,互联网,0-20人,天使轮,3-5年,本科,年终奖，有无线网，五险一金，零食下午茶，团建聚餐
Java,北京·昌平区·龙泽,12-16K,瞬联科技,计算机软件,1000-9999人,不需要融资,1-3年,本科,零食下午茶，节日福利，带薪年假，五险一金，意外险，补充医疗保险，定期体检
Java (MJ001500),北京·东城区·东单,30-50K·13薪,云非科技,互联网金融,500-999人,C轮,3-5年,本科,补充医疗保险，五险一金，交通补助，餐补，包吃，年终奖，节日福利，带薪年假，股票期权
JAVA 开发工程师,北京·石景山区·老山,15-26K,云易物联,移动互联网,100-499人,不需要融资,3-5年,本科,五险一金，交通补助，定期体检，年终奖，零食下午茶，员工旅游，带薪年假，节日福利，加班补助
Java 后端工程师,北京·西城区·月坛,14-20K,航天开元,计算机软件,100-499人,已上市,3-5年,本科,餐补，定期体检，五险一金，通讯补贴，年终奖，补充医疗保险，节日福利，交通补助，带薪年假
Java,北京·朝阳区·团结湖,15-25K,宇讯网络,游戏,20-99人,A轮,3-5年,本科,五险一金，带薪年假，餐补，节日福利
Java,北京·朝阳区·望京,50-80K·14薪,白龙马云行科技,互联网,100-499人,不需要融资,5-10年,本科,定期体检，五险一金，年终奖，带薪年假，包吃，零食下午茶，节日福利
资深 Java 游戏服务器开发,北京·朝阳区·安贞,40-60K·13薪,王牌游戏,游戏,100-499人,B轮,经验不限,学历不限,餐补，股票期权，年终奖，定期体检，补充医疗保险，包吃，节日福利，交通补助，五险一金，带薪病假，带薪年假，零食下午茶，员工旅游
Java 双休,北京·海淀区·永泰,22-23K,神州在线,企业服务,100-499人,未融资,10年以上,大专,
Java,北京·大兴区·亦庄,15-30K,同仁堂健康,医疗健康,10000人以上,不需要融资,3-5年,本科,五险一金，绩效奖金，企业年金，节日福利，健身俱乐部，法定节假日三薪，定期体检，生日福利，包吃，带薪年假
Java,北京·东城区·北新桥,20-40K,GoFun出行,移动互联网,1000-9999人,B轮,5-10年,本科,定期体检，带薪年假，通讯补贴，餐补，补充医疗保险，年终奖，五险一金，节日福利
Java,北京·朝阳区·望京,12-16K,中科泰元,计算机软件,100-499人,未融资,3-5年,大专,交通补助，餐补，五险一金，全勤奖，节日福利，带薪年假，通讯补贴，定期体检，加班补助
java,北京·海淀区·清河,10-15K,北京米优汇鑫信息...,计算机软件,20-99人,未融资,3-5年,大专,节日福利，五险一金，带薪年假
Java,北京·朝阳区·团结湖,20-40K·15薪,嘉铭投资,房地产开发,20-99人,不需要融资,经验不限,本科,加班补助，交通补助，带薪年假，定期体检，餐补，节日福利，零食下午茶，通讯补贴，年终奖，补充医疗保险，五险一金，员工旅游
java,北京,30-35K,某大型知名互联网上市公司,互联网,10000人以上,已上市,经验不限,本科,定期体检，餐补，带薪年假，年终奖，通讯补贴，五险一金，补充医疗保险，交通补助，节日福利，员工旅游，全勤奖
java,北京·朝阳区·常营,15-30K,北京汤普思达,互联网金融,20-99人,不需要融资,5-10年,本科,零食下午茶，定期体检，加班补助，年终奖，带薪年假，员工旅游，通讯补贴，五险一金，节日福利
java,北京,15-25K,某知名银行公司,银行,1000-9999人,不需要融资,3-5年,大专,节日福利，补充医疗保险，定期体检，餐补，带薪年假，年终奖，交通补助，五险一金
Java,北京·大兴区·亦庄,20-30K·13薪,可可优加,计算机软件,0-20人,未融资,5-10年,本科,
Java,北京,16-20K·13薪,锐捷网络,通信/网络设备,1000-9999人,已上市,3-5年,本科,节日福利，员工旅游，包吃，五险一金，餐补，免费班车，交通补助，通讯补贴，定期体检，补充医疗保险，零食下午茶，加班补助，年终奖，带薪年假
java,北京·朝阳区·东大桥,12-18K,深圳亿柚信息技术,互联网,100-499人,未融资,3-5年,大专,
Java,北京·丰台区·菜户营,12-20K,领雁科技,计算机软件,1000-9999人,不需要融资,3-5年,大专,五险一金，补充医疗保险，餐补，股票期权，加班补助，定期体检，节日福利，员工旅游，带薪年假，年终奖
Java 游戏后端工程师,北京·朝阳区·798,18-25K,灼卓文化创意,文化/体育/娱乐,20-99人,不需要融资,5-10年,本科,带薪年假，节日福利，年终奖，五险一金，员工旅游，补充医疗保险，零食下午茶
Java,北京,20-25K·17薪,某大型知名保险公司,保险,10000人以上,未融资,3-5年,本科,
java 泡泡马特,北京·朝阳区·望京,12-16K,普维多,互联网,100-499人,未融资,3-5年,本科,五险一金，零食下午茶
Java,北京·朝阳区·小红门,500-1000元/月,永为普世,移动互联网,0-20人,未融资,1年以内,大专,
Java Web后台工程师（主程）,北京·朝阳区·常营,20-25K,志盟家合广告,游戏,20-99人,B轮,1-3年,大专,五险一金，零食下午茶，带薪年假，股票期权，节日福利，工作居住证
Java,北京·丰台区·草桥,10-15K,熙泽互娱,移动互联网,0-20人,天使轮,1-3年,大专,
Java,北京·朝阳区·望京,12-13K,信必优Symbio,互联网,500-999人,不需要融资,3-5年,本科,员工旅游，节日福利，零食下午茶，团建聚餐，补充医疗保险，定期体检，五险一金，带薪年假
Java,北京·朝阳区·霄云路,10-12K,华风新天,互联网,20-99人,不需要融资,经验不限,本科,五险一金，带薪年假，员工旅游，节日福利，零食下午茶
Java,北京·朝阳区·慈云寺,50-80K,Amazon,电子商务,1000-9999人,已上市,3-5年,本科,加班补助，带薪年假，定期体检，通讯补贴，股票期权，餐补，补充医疗保险，五险一金，零食下午茶
Java,北京,30-60K·16薪,某500强上市公司,O2O,10000人以上,不需要融资,经验不限,本科,通讯补贴，节日福利，年终奖，五险一金，股票期权，零食下午茶，员工旅游，定期体检，交通补助，带薪年假，免费班车，包吃，公司团建，餐补，补充医疗保险
Java 软件工程师,北京·朝阳区·望京,10-20K,社通网科技,互联网,1000-9999人,未融资,3-5年,本科,
Java,北京·海淀区·军博,15-17K,同方鼎欣,计算机软件,1000-9999人,已上市,3-5年,本科,五险一金，定期体检，节日福利，五险一金，补充医疗保险，带薪年假
Java,北京·昌平区·二拨子村,15-18K,博彦科技,计算机软件,10000人以上,已上市,3-5年,本科,免费班车，带薪年假，年终奖，定期体检，五险一金，节日福利
Java,北京·昌平区·北七家,25-40K,中国电信北研院,通信/网络设备,1000-9999人,不需要融资,3-5年,本科,补充医疗保险，餐补，通讯补贴，带薪年假，免费班车，零食下午茶，定期体检，交通补助，节日福利，年终奖，五险一金
Java,北京·石景山区·古城,15-25K,灵云数科,信息安全,0-20人,未融资,3-5年,本科,五险一金，员工旅游，法定节假日三薪，带薪年假，节日福利，生日福利，定期体检，年终奖
Java,北京·通州区·次渠,18-25K·16薪,海立晶科技,计算机软件,500-999人,未融资,3-5年,本科,
